tanggal,deskripsi_transaksi,kategori,nominal
2023-04-26,sewa minisoccer,Kesehatan,154000.0
2021-08-17,grabfood makaroni kering asin,Konsumsi,49000.0
2023-01-20,nyicil raket badminton bulutangkis carbonex,Belanja,170500.0
2024-02-25,order navy club bella topi,Belanja,99000.0
2024-03-01,checkout alfamart,Belanja,564000.0
2024-03-26,beli standing mirror/cermin berdiri minimalis,Belanja,261311.0
2024-07-28,nyicil bonsai seribu bintang,Belanja,17500.0
2024-11-05,kremlin pullover hoodie typo,Belanja,249900.0
2023-02-15,uang kembalian,Pendapatan,724000.0
2023-01-29,iuran kematian,Lain-lain,331000.0
2023-11-09,beli es milo,Konsumsi,141000.0
2023-05-01,gesper sabuk ikat pinggang,Belanja,9899.0
2022-12-08,beli gado gado,Konsumsi,148000.0
2021-07-26,beli siomay tengiri no,Konsumsi,110000.0
2023-08-05,grabfood kfc,Konsumsi,22000.0
2023-06-20,order kompor gas tecstar 1,Belanja,87500.0
2023-01-18,token listrik,Tagihan,22000.0
2023-04-16,kapas,Kesehatan,245000.0
2024-10-07,order case cover kepala kunci,Belanja,50243.0
2019-11-11,mie nyinyir,Konsumsi,146000.0
2023-12-04,ganti oli,Transportasi,77000.0
2023-11-21,bubur kacang+,Konsumsi,34000.0
2023-01-22,uang kos,Tempat Tinggal,505000.0
2024-04-13,bli sticky notes,Belanja,1002000.0
2023-02-28,langganan icloud,Tagihan,602000.0
2023-05-22,order pasir kucing coziecat premium,Belanja,70000.0
2024-04-17,checkout lampu led rgb bar,Belanja,39000.0
2020-12-05,manado fit,Konsumsi,133000.0
2024-10-11,xiaomi smart band,Belanja,629000.0
2023-01-14,futsal,Kesehatan,456000.0
2023-07-26,tagihan kartu kredit,Tagihan,952000.0
2022-01-13,pangsit rebus tanpa,Konsumsi,111000.0
2023-12-26,nyicil jam dinding seiko,Belanja,510000.0
2024-02-22,karaoke,Hiburan,487000.0
2024-05-24,jodoh monika alberthiene,Belanja,25000.0
2020-02-24,grabfood kopi milo,Konsumsi,50000.0
2024-01-14,belanja di mr diy,Belanja,914000.0
2024-04-02,order isi 50 pcs,Belanja,49450.0
2023-11-07,grabfood nasi ayam,Konsumsi,19000.0
2023-01-13,beli v-gen usb 2.0 flashdisk,Belanja,53480.0
2024-05-10,wardah nature daily,Belanja,19500.0
2024-10-02,kapas,Kesehatan,11000.0
2023-06-29,iuran keamanan kos,Tempat Tinggal,593000.0
2024-09-29,beli handuk hotel putih /,Belanja,112500.0
2023-12-21,sedekah,Lain-lain,224000.0
2024-01-19,admin bni,Lain-lain,482000.0
2024-06-03,order skmei dm56 smartwatch olahraga,Belanja,659000.0
2023-08-15,biaya transfer beda bank,Lain-lain,402000.0
2023-09-18,order tas pria /,Belanja,97900.0
2023-07-07,pulsa xl,Tagihan,58000.0
2024-08-16,checkout azarine hydrasoothe sunscreen gel,Belanja,84600.0
2023-03-05,admin bca,Lain-lain,334000.0
2023-03-24,langganan chatgpt,Hiburan,467000.0
2024-06-18,peci hitam peci kopiah,Belanja,34900.0
2023-12-09,checkout mimbar podium masjid minimalis,Belanja,849000.0
2023-10-29,grabfood soto ayam,Konsumsi,107000.0
2023-07-24,order wimiu celana dalam,Belanja,22300.0
2023-05-04,tiket busway,Transportasi,218000.0
2023-03-23,nyicil 200g umpan mancing ikan,Belanja,18000.0
2023-07-09,order sayur labu siam acar,Belanja,10008.0
2024-08-27,checkout vaseline body lotion,Belanja,79000.0
2023-01-18,checkout deerma dx115 pro,Belanja,439000.0
2023-02-10,nyicil moodmatcher lipstik original,Belanja,89000.0
2021-11-17,grabfood jumbo bakso,Konsumsi,29000.0
2023-12-27,beli kumpulan doa khusus wanita,Belanja,45500.0
2023-01-22,cuci motor,Transportasi,57000.0
2019-11-09,pesen mie goreng,Konsumsi,18000.0
2023-12-10,nyicil one piece action,Belanja,88000.0
2024-02-05,nyicil satu set!!spons make,Belanja,10000.0
2020-09-08,beli soda gembira,Konsumsi,47000.0
2024-02-16,beli pulsarfit smartwatch gt5 pro,Belanja,279600.0
2023-03-26,main biliar,Hiburan,125000.0
2020-10-04,sei sapi,Konsumsi,37000.0
2022-08-05,jajan thai tea,Konsumsi,56000.0
2024-05-11,main biliar,Hiburan,47000.0
2023-09-25,karaoke,Hiburan,63000.0
2024-05-22,plastik karpet laundry,Belanja,4899.0
2022-04-18,jajan prekteh ori,Konsumsi,115000.0
2022-04-30,beli combo chicken,Konsumsi,146000.0
2023-07-23,beli jbl go 2,Belanja,345000.0
2024-08-16,lanyard off white yellow,Belanja,25000.0
2023-10-15,nyicil ballin jepit rambut,Belanja,29500.0
2023-04-24,checkout [s7] sajadah grosir murah,Belanja,105000.0
2021-12-14,jajan paket lakor,Konsumsi,74000.0
2022-04-27,pesen sop komplit,Konsumsi,19000.0
2023-11-22,nongkrong di seblak,Konsumsi,246000.0
2024-12-04,checkout xiaomi redmi buds,Belanja,139000.0
2023-08-21,kfc,Konsumsi,169000.0
2024-06-03,beli carburator karburator nsr pe,Belanja,111000.0
2023-02-03,ongkir grabexpress,Lain-lain,470000.0
2023-10-03,order daster cringkle laura fuji,Belanja,272200.0
2023-12-11,photobox,Hiburan,407000.0
2023-03-20,order [must have] judydoll,Belanja,49500.0
2024-07-22,checkout kertas foto data,Belanja,37000.0
2023-04-02,nyicil keyboard kybord usb,Belanja,105000.0
2021-07-06,beli ricebowl - broccoli,Konsumsi,21000.0
2023-01-22,shopeefood lawson,Konsumsi,35000.0
2024-07-24,beli paket pelajar racikan cvt,Belanja,386432.0
2023-06-02,nyicil liquid vape vapor,Belanja,90000.0
2023-11-28,bintang family wajan ceper,Belanja,67000.0
2023-12-23,patungan,Lain-lain,75000.0
2022-06-04,mie sapi,Konsumsi,130000.0
2021-07-08,gofood beef truffle mayo,Konsumsi,107000.0
2023-01-12,aula fx-5 rgb,Belanja,182000.0
2023-10-19,nyicil sunlifex jam tangan pria,Belanja,76000.0
2023-11-19,beli nasi ayam,Konsumsi,45000.0
2024-08-03,nyicil softex maternity breast pads,Belanja,52388.0
2023-06-13,voucher game,Hiburan,325000.0
2021-09-29,gofood bogo regular splitza,Konsumsi,73000.0
2023-07-23,belanja di indomaret,Belanja,893000.0
2021-08-18,hakau,Konsumsi,50000.0
2024-05-06,nyicil rok tutu tile panjang,Belanja,109900.0
2024-02-29,cuci mobil,Transportasi,212000.0
2023-05-03,beli oxycan sport ukuran besar,Belanja,56000.0
2024-01-28,biaya admin bank,Lain-lain,108000.0
2023-04-05,custom poca frame photocard,Belanja,54650.0
2023-06-10,shopeefood kantin kampus,Konsumsi,91000.0
2023-07-03,betadine,Kesehatan,26000.0
2024-04-30,nyicil sandisk flashdisk otg,Belanja,93500.0
2024-01-07,beli toko handuk - cute,Belanja,47000.0
2023-07-08,arkens as-13 sandal,Belanja,44650.0
2023-03-18,tilang,Lain-lain,199000.0
2024-03-20,beli katalog warna benang,Belanja,200000.0
2023-06-07,nyicil grey jack kacamata,Belanja,89000.0
2023-08-31,minyak telon,Kesehatan,219000.0
2023-01-10,tolak angin,Kesehatan,272000.0
2023-10-04,checkout [special bundle] moodmatcher lipstik,Belanja,183000.0
2024-05-20,nyicil manset bolero lengan,Belanja,14975.0
2024-01-13,nyicil [iconic]•barenbliss lip tint•,Belanja,109000.0
2023-06-07,paket data telkomsel,Tagihan,145000.0
2021-11-11,gofood ngikan pop!,Konsumsi,79000.0
2023-07-27,beli kado pernikahan unik -,Belanja,90000.0
2023-10-10,ongkir j&t,Lain-lain,132000.0
2021-05-09,big kenyang full,Konsumsi,16000.0
2023-05-26,uang duka,Lain-lain,199000.0
2023-09-08,main biliar,Hiburan,334000.0
2024-05-13,checkout markotops tofusoya cat,Belanja,80000.0
2023-06-20,romano eau de,Belanja,36900.0
2023-09-02,ongkir j&t,Lain-lain,207000.0
2023-01-27,checkout cinnamoroll cute backpack xl,Belanja,335790.0
2023-10-21,nasi ayam,Konsumsi,111000.0
2023-06-02,order nuface magic color lip,Belanja,40000.0
2023-08-08,order tezzen ekslusif tote bag,Belanja,99000.0
2023-07-31,checkout aonez rak susun,Belanja,343600.0
2023-11-23,grabfood l1mo 6,Konsumsi,52000.0
2023-02-16,paket data xl,Tagihan,105000.0
2023-09-06,checkout keset karet empuk,Belanja,35000.0
2019-12-13,gofood red velvet,Konsumsi,118000.0
2022-08-03,gofood mie taichan,Konsumsi,77000.0
2024-01-03,koper 18 inch,Belanja,299000.0
2023-01-18,hoka hemat,Konsumsi,40000.0
2023-04-09,pesen yamie asin,Konsumsi,122000.0
2024-03-20,voucher game,Hiburan,480000.0
2024-01-24,checkout tas ransel punggung,Belanja,35000.0
2023-12-29,tarik tunai,Lain-lain,471000.0
2023-08-27,futsal,Kesehatan,49000.0
2023-03-20,termometer,Kesehatan,93000.0
2023-11-22,checkout peci pakol peci,Belanja,41580.0
2024-09-01,azura stripe shirt,Belanja,65000.0
2022-03-03,paket es teh,Konsumsi,147000.0
2023-05-02,cashback shopeepay,Pendapatan,191000.0
2023-05-07,goride ke perpus,Transportasi,180000.0
2023-09-25,konser musik,Hiburan,105000.0
2024-03-31,langganan icloud,Tagihan,325000.0
2023-06-07,nonton bioskop,Hiburan,169000.0
2019-10-26,pesen rice box chicken,Konsumsi,105000.0
2022-06-06,tude goreng,Konsumsi,37000.0
2023-10-13,jajan pempek,Konsumsi,20000.0
2023-07-29,gramedia buku novel,Belanja,109000.0
2024-10-28,nyicil gantungan kunci nailong dino,Belanja,13000.0
2023-05-24,checkout tokopedia,Belanja,220000.0
2020-05-29,my box,Konsumsi,87000.0
2020-01-27,grabfood premium x-large,Konsumsi,74000.0
2024-04-08,nyicil your official store celengan,Belanja,5490.0
2024-11-10,bonsai jadi seribu,Belanja,135000.0
2023-10-26,byr wifi oxygen,Tagihan,614000.0
2023-07-19,main biliar,Hiburan,496000.0
2024-12-03,nyicil kabel charger samsung,Belanja,125000.0
2023-11-29,iuran sampah,Tagihan,960000.0
2024-12-13,list wall moulding,Belanja,11000.0
2022-03-07,grabfood mie ayam,Konsumsi,35000.0
2024-10-08,order keramik dinding 25x40 kasar,Belanja,62800.0
2023-04-06,beli papan kayu jati,Belanja,65000.0
2023-11-20,gudeg tahu tanpa,Konsumsi,140000.0
2023-05-13,plester,Kesehatan,182000.0
2023-01-05,ongkir paxel,Lain-lain,457000.0
2023-11-15,beli raket badminton flex power,Belanja,270000.0
2023-06-16,nyicil ori adaptor charger casan,Belanja,120000.0
2023-05-12,jajan super biasa,Konsumsi,66000.0
2023-08-07,workplant - batu hias,Belanja,7060.0
2020-07-05,grabfood kebab turki super,Konsumsi,97000.0
2023-05-07,nasi ayam,Konsumsi,63000.0
2023-02-14,nyicil buah pear |,Belanja,28000.0
2023-03-10,checkout dailymeal - beras,Belanja,49950.0
2023-08-12,beli [cod] sk c1276 gantungan,Belanja,1691.0
2023-11-16,jajan nasi ayam rendang,Konsumsi,29000.0
2023-02-16,order promo spesial buku tere,Belanja,78000.0
2021-12-08,grabfood paket berdua,Konsumsi,16000.0
2024-11-17,order sarung bantal katun,Belanja,109250.0
2023-11-17,grabfood tiger choux,Konsumsi,47000.0
2023-02-05,iuran keamanan,Tagihan,258000.0
2023-09-20,beli rowey sepatu flat shoes,Belanja,185600.0
2024-01-20,ongkir sicepat,Lain-lain,333000.0
2023-12-20,nyicil tabung oksigen 1m3 +,Belanja,615000.0
2020-01-09,beli cheeseburger meal,Konsumsi,110000.0
2020-10-19,nasi nila,Konsumsi,84000.0
2023-03-24,topup genshin,Hiburan,286000.0
2020-08-08,beli nasi goreng pete,Konsumsi,34000.0
2023-02-26,beli raw sugar gula,Belanja,60000.0
2023-11-29,nyicil kaos band metal,Belanja,87200.0
2024-06-20,nyicil xiaomi desk lamp 2,Belanja,399000.0
2023-01-05,ganti oli,Transportasi,117000.0
2021-10-27,pesen cimol mahe balado,Konsumsi,107000.0
2023-02-18,gofood kwetiaw goreng seafood,Konsumsi,115000.0
2021-08-18,jajan family weekend,Konsumsi,65000.0
2023-05-07,nyicil murah - hanasui lip,Belanja,20436.0
2023-12-02,checkout birkenstock women's arizona,Belanja,850000.0
2023-07-02,kipas angin turbo,Belanja,484996.0
2021-09-08,grabfood nasi ayam,Konsumsi,120000.0
2023-10-21,checkout cermin bevel bulat,Belanja,101150.0
2023-03-02,tiket busway,Transportasi,8000.0
2024-06-30,order ava air dry clay,Belanja,25000.0
2023-10-28,jajan paket mini,Konsumsi,111000.0
2024-03-09,beli lampu taman standing berdiri,Belanja,525000.0
2023-02-08,nyicil deterjen,Belanja,186000.0
2023-08-27,tolak angin,Kesehatan,149000.0
2023-09-04,checkout vicks vaporub 25,Belanja,24404.0
2023-05-08,beli ummababyshop kimono 5in1,Belanja,35649.0
2023-08-11,beli lotek kupat,Konsumsi,142000.0
2024-04-26,shopeefood jco,Konsumsi,186000.0
2023-11-09,beli gantungan kunci motor |,Belanja,118000.0
2023-06-29,nyicil sarung tangan kiper diogo,Belanja,190000.0
2023-02-13,grabfood mie tarik,Konsumsi,23000.0
2023-07-28,main biliar,Hiburan,398000.0
2024-01-14,iuran rt,Tagihan,454000.0
2022-11-24,pesen combo 4,Konsumsi,38000.0
2023-04-10,nyicil tas ransel tnf,Belanja,165000.0
2024-09-01,order dompet gantungan kunci mobil,Belanja,40000.0
2023-09-09,beli kaos polos panjang,Belanja,48500.0
2022-07-08,beli sapo tahu,Konsumsi,88000.0
2023-11-22,beli gelang rantai hati bintang,Belanja,13900.0
2023-11-05,jajan bakmi goreng seafood,Konsumsi,115000.0
2022-12-12,gofood nasi goreng kambing,Konsumsi,93000.0
2023-01-08,cashback,Pendapatan,921000.0
2023-06-03,pak ogah,Lain-lain,157000.0
2019-10-24,grabfood nasi balap jumbo,Konsumsi,40000.0
2024-03-27,grab dari apotek,Transportasi,47000.0
2023-05-14,order soundcore anker r50i nc,Belanja,899000.0
2023-03-23,marelli sandal wanita,Belanja,469000.0
2024-03-23,protein shake,Kesehatan,410000.0
2023-09-24,dunlopillo snoreless natural,Belanja,299000.0
2024-03-31,order adaptor charger laptop asus,Belanja,222000.0
2024-02-29,vitamin c,Kesehatan,162000.0
2021-11-28,jajan nasi rames +,Konsumsi,90000.0
2023-08-12,sumbangan pengamen,Lain-lain,327000.0
2023-05-25,nongkrong di kopi kenangan,Konsumsi,132000.0
2023-11-18,order biore body foam 800ml,Belanja,115500.0
2021-11-06,jajan paket tegep a,Konsumsi,147000.0
2024-03-22,belanja di lawson,Belanja,186000.0
2023-12-09,main biliar,Hiburan,352000.0
2023-09-23,topup flazz,Transportasi,164000.0
2023-02-19,checkout jbl clip 4,Belanja,759000.0
2024-01-16,photobox,Hiburan,318000.0
2024-04-16,checkout royal mart karpet mobil,Belanja,255000.0
2024-01-20,photobox,Hiburan,408000.0
2023-12-22,order jaket ojol gojek,Belanja,128000.0
2023-04-23,nyicil buku stiker sticker washi,Belanja,5500.0
2021-09-17,jajan chocolate,Konsumsi,89000.0
2023-04-23,admin bni,Lain-lain,170000.0
2024-01-10,cermin kayu jati,Belanja,700000.0
2023-11-19,nasi telur dadar,Konsumsi,129000.0
2024-01-17,order tiaria cincin tunangan,Belanja,339000.0
2024-04-16,beli shuttlecock,Kesehatan,382000.0
2023-10-21,beli kalung wanita emas,Belanja,38000.0
2021-03-13,creme brulee -,Konsumsi,110000.0
2023-06-10,pulsa indihome,Tagihan,144000.0
2023-05-10,biaya admin bank,Lain-lain,377000.0
2024-12-13,boboiboy official galaxy,Belanja,299000.0
2023-08-21,nyicil make over intense matte,Belanja,109000.0
2023-06-11,grab dari perpus,Transportasi,214000.0
2023-10-15,cuci motor,Transportasi,22000.0
2023-09-05,gofood ayam spicy,Konsumsi,19000.0
2023-05-25,order brass saxophone clip,Belanja,450000.0
2023-10-09,mie ayam,Konsumsi,122000.0
2024-01-08,specs sepatu running,Belanja,749800.0
2021-10-01,gofood biscoff cookies n,Konsumsi,135000.0
2023-09-18,iuran keamanan,Tagihan,540000.0
2023-04-27,grabfood buy 1,Konsumsi,47000.0
2024-10-17,order benih jagung manis sweetop,Belanja,40000.0
2024-03-17,ongkir jne,Lain-lain,231000.0
2023-10-26,pesen cap cay,Konsumsi,120000.0
2023-07-07,beli milk tea with,Konsumsi,145000.0
2024-04-14,voucher game,Hiburan,327000.0
2024-08-18,beli sellery kunci pas 10x12mm,Belanja,12900.0
2024-05-05,konser musik,Hiburan,69000.0
2023-01-12,order eve jilbab pesta satin,Belanja,36600.0
2023-07-19,beli sanken fs-830bc kipas,Belanja,433000.0
2024-04-10,nyicil miracle & co,Belanja,159200.0
2022-09-10,mendoan,Konsumsi,100000.0
2023-09-25,grabfood nasi ayam,Konsumsi,26000.0
2023-09-27,sepatu,Belanja,294000.0
2024-04-18,makan gacoan,Konsumsi,247000.0
2023-05-23,photobox,Hiburan,54000.0
2023-09-07,cek kolesterol,Kesehatan,118000.0
2023-12-13,beli rexus keyboard office membrane,Belanja,62000.0
2023-03-02,beli kacamata merek vogue,Belanja,850000.0
2021-10-05,gofood super big,Konsumsi,84000.0
2024-02-11,checkout leedoo sepatu hiking pria,Belanja,109000.0
2023-07-24,tiket krl,Transportasi,226000.0
2023-07-20,order esamfoto cetak foto 4r,Belanja,120000.0
2021-01-24,pesen foodiskon -,Konsumsi,90000.0
2023-02-18,checkout hijaberlin - ciput inner,Belanja,92149.0
2023-07-07,langganan chatgpt,Hiburan,333000.0
2023-05-28,checkout jam dinding harry,Belanja,73100.0
2023-11-22,jajan paket ayam,Konsumsi,87000.0
2023-03-29,nyicil revlon superlustrous matte lipstik,Belanja,69300.0
2023-11-29,beli jonnesway stetoskop otomotif,Belanja,163100.0
2023-08-03,tolak angin,Kesehatan,366000.0
2023-11-08,nonton bioskop,Hiburan,131000.0
2023-01-19,order ciput rajut bandana 1,Belanja,2550.0
2020-07-29,pesen paket lakor,Konsumsi,73000.0
2024-05-03,ojol ke warkop,Transportasi,58000.0
2024-06-21,checkout sepatu boot pria,Belanja,305000.0
2021-07-31,pesen tteobokki,Konsumsi,71000.0
2023-01-01,beli javaland bubuk minuman,Belanja,35500.0
2024-10-16,topi bucket hat |,Belanja,20000.0
2024-05-18,checkout sandal heels wanita,Belanja,46900.0
2023-09-13,beli ori,Investasi,263000.0
2024-09-23,checkout wig bando cantik wanita,Belanja,65000.0
2024-07-10,nyicil plafon pvc taco,Belanja,14500.0
2024-02-22,order jersey baju bola retro,Belanja,206500.0
2024-06-23,order sayurbox buah naga,Belanja,20200.0
2023-11-26,babi guling,Konsumsi,160000.0
2023-01-22,minyak telon,Kesehatan,294000.0
2024-11-08,checkout kaos kaki jempol,Belanja,14900.0
2023-10-26,kemeja batik pria lengan,Belanja,175000.0
2023-05-26,samsung charger travel adapter,Belanja,569000.0
2023-06-22,grabfood lawson,Konsumsi,84000.0
2023-06-03,nyicil lego 60222 -,Belanja,494000.0
2023-04-26,seeouo kacamata sport,Belanja,122000.0
2023-12-26,makan kantin kantor,Konsumsi,98000.0
2023-07-24,obat pusing,Kesehatan,90000.0
2023-07-05,paket data indosat,Tagihan,288000.0
2022-01-03,grabfood nasi +,Konsumsi,130000.0
2023-11-03,grabfood nasi goreng,Konsumsi,46000.0
2023-09-23,tagihan kartu kredit,Tagihan,578000.0
2023-05-13,grab dari tempat nongkrong,Transportasi,55000.0
2024-09-14,order demon slayer/kimetsu no yaiba,Belanja,300000.0
2020-06-26,pesen seblak original,Konsumsi,129000.0
2023-07-16,beli es cendol,Konsumsi,199000.0
2022-10-13,gofood soto babat +,Konsumsi,150000.0
2021-12-14,beli grape yakult,Konsumsi,24000.0
2021-07-19,jajan paket bebek kremes,Konsumsi,94000.0
2023-11-19,pesen cumi tepung,Konsumsi,20000.0
2024-04-15,kacamata hitam anti,Belanja,69000.0
2024-04-14,nyicil meja belajar anak karakter,Belanja,459000.0
2022-02-27,gofood paha atas,Konsumsi,149000.0
2024-03-01,ongkir anteraja,Lain-lain,136000.0
2024-08-07,nyicil kantong plastik kresek loco,Belanja,14799.0
2024-09-18,checkout [spesial koko panci] cypruz,Belanja,299000.0
2024-09-07,checkout pupuk npk mutiara kemasan,Belanja,8000.0
2023-07-18,fotocopy,Lain-lain,368000.0
2021-09-09,grabfood ice red,Konsumsi,103000.0
2023-09-08,main bowling,Hiburan,218000.0
2023-06-03,order jam tangan wanita tali,Belanja,35000.0
2023-01-10,checkout tali jam tangan kulit,Belanja,139000.0
2024-11-01,order garnier men acno,Belanja,105000.0
2024-04-17,tol jakarta,Transportasi,147000.0
2023-09-19,checkout buku nyambut jodoh,Belanja,35000.0
2023-09-09,bli shuttlecock,Kesehatan,318000.0
2023-09-27,order parasol face sunscreen cream,Belanja,72400.0
2021-12-03,grabfood chicken steak,Konsumsi,66000.0
2023-05-04,parable bike bag,Belanja,135000.0
2023-05-21,checkout ikea drommare cermin kaca,Belanja,99900.0
2023-01-28,cuci mobil,Transportasi,224000.0
2024-01-27,checkout azko soleil bangku,Belanja,129500.0
2022-11-30,gofood mie setan,Konsumsi,143000.0
2024-06-08,nyicil original kaca lcd glass,Belanja,48000.0
2024-08-01,he's my boyfriend,Belanja,99000.0
2023-11-17,beli pizza heart,Konsumsi,148000.0
2023-11-12,jajan es teler oreo,Konsumsi,149000.0
2023-11-02,beli paket ayam 1,Konsumsi,75000.0
2024-01-09,order uni home meja,Belanja,648000.0
2024-07-08,order lafiye ecosoft knot,Belanja,105000.0
2023-03-22,grabfood mie ayam komplit,Konsumsi,77000.0
2021-07-23,pesen combo hemat 5,Konsumsi,119000.0
2024-03-07,paket data telkomsel,Tagihan,533000.0
2023-08-29,nasi goreng,Konsumsi,63000.0
2024-02-29,grab dari cafe,Transportasi,32000.0
2023-03-07,formula diamond sikat,Belanja,7888.0
2022-08-02,grabfood apple pie,Konsumsi,68000.0
2023-09-14,nyicil [3 ball] softex gravity,Belanja,57366.0
2024-05-07,nyicil kaos kaki sekolah,Belanja,5900.0
2019-11-10,pesen lotek telur,Konsumsi,132000.0
2022-10-21,gofood es kopi susu,Konsumsi,43000.0
2023-02-18,topup valorant,Hiburan,182000.0
2023-04-01,topup shopeepay,Lain-lain,335000.0
2024-06-19,promo set kosmetik,Belanja,99000.0
2023-07-09,iuran rt,Tagihan,284000.0
2024-03-30,langganan icloud,Tagihan,197000.0
2023-03-16,beli nasi goreng,Konsumsi,141000.0
2022-10-12,jajan paket hemat cheeseburger,Konsumsi,125000.0
2023-09-21,order facial sheet mask ori,Belanja,3400.0
2023-03-17,tagihan pdam,Tagihan,38000.0
2023-07-25,topup roblox,Hiburan,102000.0
2024-01-01,langganan chatgpt,Hiburan,325000.0
2023-10-24,tiket busway,Transportasi,223000.0
2022-05-19,beli palagan 1 negeri,Konsumsi,18000.0
2024-02-23,antangin,Kesehatan,450000.0
2024-08-21,checkout dove baby hair to,Belanja,142919.0
2023-02-04,ganti oli,Transportasi,87000.0
2023-07-16,beli maxim - toples,Belanja,17500.0
2024-04-09,sewa minisoccer,Kesehatan,119000.0
2023-03-25,karaoke,Hiburan,487000.0
2023-05-17,byr wifi indihome,Tagihan,574000.0
2024-03-19,sewa lapangan basket,Kesehatan,417000.0
2023-11-30,beli jp - jepitan,Belanja,18811.0
2023-01-05,checkout shopee,Belanja,445000.0
